X1,X2,X3,X4,X5,X6,X7,Y
1,1,1,0,1,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,1,0,1,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,0,0,1,0,y9
0,1,1,1,0,1,1,y9
1,1,1,0,0,1,0,y9
1,1,1,1,0,1,1,y9
1,0,1,0,0,0,1,y9
1,1,1,1,0,1,1,y9
1,1,0,1,0,1,1,y9
0,0,1,1,0,0,1,y9
1,1,1,1,1,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,1,1,1,y9
1,1,1,1,1,0,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,1,1,1,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,0,y3
1,0,1,1,0,1,0,y3
1,0,1,0,0,1,1,y3
0,0,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,0,1,0,0,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,0,0,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,0,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
0,1,1,1,0,0,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,1,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,0,1,0,1,1,y4
0,1,1,1,0,0,1,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,1,1,0,y4
0,1,1,1,0,1,1,y4
0,1,1,1,0,1,0,y4
0,1,0,1,0,1,0,y4
0,1,0,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,0,1,0,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
0,0,1,1,1,0,1,y2
1,0,0,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,1,1,y2
1,1,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
0,0,1,1,1,0,1,y2
1,0,0,1,1,0,1,y2
1,0,1,1,0,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,0,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,0,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,1,1,1,0,0,1,y5
1,1,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,1,1,1,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,0,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,0,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,0,1,y5
1,0,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,0,y5
1,1,1,1,1,1,1,y5
1,1,0,1,1,1,1,y5
1,1,0,1,0,1,1,y5
1,0,0,1,0,1,1,y5
1,0,0,1,0,1,0,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,0,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,1,1,1,1,1,y5
1,1,0,1,0,0,1,y5
1,0,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,0,y5
1,1,1,1,1,1,0,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
1,0,1,0,1,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,0,1,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,0,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,0,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,0,0,1,1,1,y8
1,1,1,0,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,0,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,0,1,y8
1,1,1,1,0,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,0,1,0,1,y0
1,1,0,0,1,1,1,y0
1,0,1,1,0,1,1,y0
1,1,0,1,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,1,0,1,1,y0
1,1,0,0,1,1,1,y0
0,0,1,0,1,1,1,y0
1,1,1,1,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,0,1,0,1,1,1,y0
0,1,1,0,1,1,0,y0
1,1,1,0,1,1,1,y0
1,1,1,0,0,1,1,y0
1,0,1,0,1,1,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,0,0,1,y0
1,1,0,0,1,1,1,y0
1,1,1,1,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,1,1,0,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,0,1,y0
1,0,1,0,0,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,1,y7
1,0,1,0,0,0,0,y7
1,0,1,0,0,1,0,y7
1,0,1,1,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,1,1,0,y7
1,0,0,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,0,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,0,1,1,y7
0,0,1,0,0,1,0,y7
1,0,1,1,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,0,1,0,y7
1,0,0,0,0,1,0,y7
1,1,0,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,1,1,1,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,0,0,y7
1,1,0,1,0,1,1,y6
1,0,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,1,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,0,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,0,1,1,y6
1,1,0,1,1,1,1,y6
0,1,0,1,1,1,1,y6
1,1,1,1,1,1,1,y6
1,1,0,1,0,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,0,1,1,y6
1,1,0,1,1,1,1,y6
1,1,1,1,1,1,0,y6
1,1,0,1,1,1,1,y6
1,1,0,1,0,1,1,y6
1,1,1,1,1,1,1,y6
1,0,0,1,1,1,0,y6
1,1,0,1,0,1,1,y6
1,1,0,1,1,1,1,y6
0,1,0,1,1,0,1,y6
1,1,1,1,1,1,0,y6
1,1,0,1,1,1,1,y6
1,0,0,1,1,1,1,y6
1,1,0,1,1,0,1,y6
0,1,0,1,1,0,1,y6
1,1,0,1,1,0,1,y6
1,1,0,1,1,1,1,y6
1,1,1,0,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
0,1,0,1,1,1,1,y6
1,0,1,0,0,0,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,1,1,0,0,1,0,y1
0,0,1,0,0,1,1,y1
0,0,1,0,0,1,0,y1
0,0,1,1,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
1,0,1,0,0,1,0,y1
0,0,1,0,1,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,0,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,1,1,0,y1
0,0,1,0,1,1,1,y1
0,0,1,0,0,1,0,y1
1,0,1,1,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
1,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,1,1,1,0,1,1,y9
1,1,1,0,0,1,1,y9
1,1,1,1,0,1,1,y9
0,1,1,0,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,0,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
0,1,1,1,0,0,0,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,0,0,y9
1,1,1,1,0,1,1,y9
1,1,1,0,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,0,y9
1,1,1,1,0,1,0,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,0,1,y9
0,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y9
1,1,1,1,1,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,0,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
0,0,1,1,1,1,1,y3
1,1,1,1,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,1,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,0,1,y3
1,0,1,0,0,1,0,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
0,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
0,1,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,1,1,1,y3
0,1,1,1,0,1,1,y4
0,1,1,1,0,1,0,y4
0,1,0,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
1,1,1,1,0,1,1,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,0,1,0,1,0,y4
1,0,1,1,0,1,0,y4
0,1,1,1,0,1,1,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,0,0,0,0,0,y4
0,1,1,1,0,0,0,y4
0,1,0,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,0,0,y4
0,1,1,1,0,0,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,0,1,0,0,1,y2
1,1,1,1,1,0,1,y2
1,0,1,1,0,0,1,y2
1,0,1,1,1,0,1,y2
0,0,1,1,1,0,1,y2
1,1,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
1,0,1,1,1,0,1,y2
1,0,1,0,1,0,1,y2
1,0,1,1,1,0,1,y2
1,1,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
1,0,1,0,1,0,1,y2
0,0,1,1,1,0,1,y2
1,0,0,1,1,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,1,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
0,0,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,0,1,1,y2
1,0,1,0,0,0,1,y2
1,0,1,1,1,0,1,y2
1,1,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,1,0,1,0,1,1,y5
1,0,0,0,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,1,0,0,1,1,y5
1,1,0,0,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,0,1,y5
1,1,0,1,0,0,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
0,1,1,1,1,1,0,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,0,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,0,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,0,0,1,1,y5
1,1,0,0,0,1,1,y5
1,1,0,1,0,1,1,y5
1,0,0,1,0,1,0,y5
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,0,1,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
0,1,1,1,1,0,1,y8
1,1,1,1,1,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
1,1,1,1,1,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,0,1,y8
1,1,1,1,1,1,1,y8
1,1,0,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,0,1,1,0,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,1,0,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
0,1,1,1,0,1,1,y8
1,1,1,1,1,1,1,y8
0,1,0,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,0,0,1,y0
1,1,1,0,1,1,1,y0
1,0,1,0,1,1,1,y0
0,1,1,0,1,0,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,0,0,1,1,1,y0
1,0,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,0,0,0,1,1,1,y0
0,1,1,0,0,1,1,y0
1,1,1,1,1,1,1,y0
1,1,1,0,1,1,1,y0
0,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,0,1,1,y0
0,0,1,0,1,1,1,y0
0,1,1,0,1,1,1,y0
1,0,1,1,1,1,1,y0
0,1,1,0,1,1,1,y0
1,0,0,0,1,1,1,y0
1,0,1,0,1,0,1,y0
1,1,1,0,1,1,1,y0
1,1,1,1,1,1,1,y0
1,1,0,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,0,1,y0
1,1,1,0,1,1,1,y0
1,1,1,0,1,1,1,y0
1,0,1,0,0,0,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,1,1,0,0,1,0,y7
1,0,1,0,1,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,0,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,1,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,1,0,1,1,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,0,0,0,1,0,y7
1,0,1,0,0,1,0,y7
0,0,1,0,0,1,0,y7
1,1,1,0,0,1,0,y7
0,1,1,0,0,1,0,y7
1,0,1,0,1,1,1,y7
1,0,0,0,0,1,0,y7
1,0,1,0,0,1,1,y7
1,0,1,0,0,0,0,y7
1,0,1,0,0,1,0,y7
0,0,1,0,0,1,1,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,0,0,1,0,y7
1,0,1,1,0,1,0,y7
1,0,1,0,1,1,0,y7
1,0,1,1,0,1,0,y7
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,0,0,1,1,1,1,y6
0,0,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,0,y6
1,1,0,1,1,1,0,y6
1,1,0,1,1,0,1,y6
1,1,0,1,1,1,1,y6
1,1,0,0,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
0,0,0,0,0,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,0,0,1,1,1,1,y6
1,1,0,0,0,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
0,0,0,1,1,0,1,y6
1,1,0,1,1,1,1,y6
1,1,0,0,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
0,0,0,1,1,1,1,y6
1,1,0,1,1,0,1,y6
1,0,0,0,1,1,0,y6
1,1,0,1,0,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,1,y6
1,1,0,1,1,1,0,y6
0,1,1,0,0,1,0,y1
0,0,1,1,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,1,1,0,y1
0,0,1,0,1,1,0,y1
0,0,1,0,0,1,1,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,0,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,1,y1
1,0,1,0,0,1,0,y1
0,0,1,0,0,1,1,y1
0,0,1,0,0,1,0,y1
0,0,1,0,1,1,0,y1
0,0,1,1,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,1,y1
0,0,1,0,0,1,0,y1
1,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,1,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
0,0,1,0,0,1,0,y1
1,0,1,1,0,1,1,y9
1,0,1,1,1,1,1,y9
1,1,1,1,0,1,1,y9
1,0,1,1,0,1,1,y9
0,1,1,0,0,1,1,y9
0,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,0,0,1,0,y9
1,1,1,1,0,1,0,y9
1,0,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
0,1,1,1,0,1,0,y9
1,1,0,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,0,y9
1,1,1,1,1,1,1,y9
1,1,1,1,0,0,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
1,1,1,1,1,1,1,y9
1,1,0,0,0,1,1,y9
1,1,1,1,1,1,1,y9
1,1,1,1,0,1,0,y9
1,1,1,1,0,1,1,y9
0,1,1,1,0,1,1,y9
1,1,1,1,0,1,1,y9
0,0,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,0,1,1,y3
0,0,1,0,0,1,1,y3
1,0,1,1,1,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,0,1,1,1,1,y3
1,0,1,1,0,1,0,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,0,0,1,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,1,0,0,1,1,y3
1,0,1,1,0,1,0,y3
1,0,1,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,1,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,0,1,1,0,1,1,y3
1,0,0,1,0,1,1,y3
1,1,1,0,0,1,1,y3
0,1,1,1,0,1,1,y4
0,1,1,1,1,0,0,y4
0,1,1,1,0,1,0,y4
0,1,1,0,0,1,0,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
0,1,1,1,1,0,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,0,0,y4
1,0,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,0,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,1,0,0,1,0,y4
0,1,1,0,0,1,0,y4
1,1,1,1,0,1,0,y4
0,1,1,0,0,0,0,y4
0,1,1,1,1,1,1,y4
0,1,1,1,1,1,1,y4
0,1,1,1,0,1,0,y4
0,0,1,1,1,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,0,0,1,0,1,1,y4
1,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,0,1,1,0,1,0,y4
0,1,1,0,0,1,0,y4
0,1,1,1,1,1,1,y4
0,1,1,1,1,1,1,y4
0,1,0,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
0,1,1,1,0,1,0,y4
1,1,0,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
0,0,1,1,1,0,0,y2
1,0,1,1,1,1,1,y2
1,0,0,1,1,0,1,y2
1,0,1,0,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,0,1,0,y2
1,0,1,1,1,0,1,y2
1,0,1,0,1,0,1,y2
1,0,1,1,0,0,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,0,0,y2
1,0,1,1,1,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,0,1,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,1,y2
1,0,1,1,0,0,0,y2
1,0,1,1,1,0,1,y2
0,0,0,1,0,0,0,y2
1,1,0,1,1,0,0,y2
1,0,1,1,1,0,1,y2
1,0,1,1,0,0,1,y2
1,0,1,1,1,1,1,y2
1,0,1,1,1,0,0,y2
0,0,1,1,1,0,1,y2
1,0,1,1,1,0,1,y2
1,0,0,1,0,0,1,y5
1,1,0,1,0,1,1,y5
0,1,0,1,0,1,1,y5
1,1,0,1,0,0,0,y5
1,1,1,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,0,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
0,1,0,1,0,0,1,y5
1,1,0,1,0,1,1,y5
1,0,0,1,1,1,1,y5
1,1,0,1,0,1,1,y5
1,0,0,1,1,1,0,y5
1,1,0,1,0,1,1,y5
1,1,1,1,0,1,1,y5
1,1,0,1,1,1,1,y5
1,1,0,1,0,0,1,y5
1,1,0,1,1,1,1,y5
1,1,1,1,0,1,1,y5
0,1,1,1,0,0,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,1,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,1,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,1,0,1,1,y5
1,1,0,0,0,1,1,y5
1,1,1,1,1,1,1,y8
1,1,0,0,1,1,1,y8
1,0,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,0,1,1,0,1,y8
1,1,1,1,1,1,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,0,y8
1,1,1,1,1,1,1,y8
1,1,1,1,0,1,1,y8
0,1,1,1,1,1,1,y8
1,1,0,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,0,y8
1,1,1,0,1,1,1,y8
1,1,1,1,1,1,0,y8
1,1,1,1,1,0,1,y8
0,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,0,1,y8
1,1,1,1,1,1,1,y8
1,1,0,1,1,1,1,y8
1,1,0,1,0,1,1,y8
1,1,1,1,0,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,1,1,1,1,y8
1,1,1,0,1,1,1,y0
